,score
15875,7.675517223072885
15876,7.616846914217255
15877,7.624180518181133
15878,10.087800778681366
15879,12.955486361562945
15880,11.381450118626557
15881,9.406062224053404
15882,8.026478913670926
15883,5.541428017958068
15884,5.827457465589233
15885,5.6574301915857035
15886,6.708564048209252
15887,7.266962003405361
15888,6.420527822016535
15889,8.801622497878228
15890,7.371340701870715
15891,7.5232616533410965
15892,9.583826518810113
15893,8.822952216141436
15894,9.423731299624466
15895,9.330857648024741
15896,8.391842082441846
15897,10.459194341952626
15898,8.668828594643653
15899,9.040895354645356
15900,7.261357841716763
15901,6.999861245469862
15902,12.587186886709306
15903,6.0966383891150056
15904,5.986056701685201
15905,6.985553443267257
15906,7.938307540760271
15907,8.850913654328128
15908,10.105408498435306
15909,10.334532949449423
15910,10.910652444258787
15911,8.789462433399935
15912,9.301997783170187
15913,7.432677192303741
15914,7.729335188975657
15915,7.2420048983191565
15916,6.09036306537521
15917,7.9473851659271375
15918,9.685102709790206
15919,9.110078012235126
15920,10.35351685839984
15921,8.096483162189028
15922,8.527389923672818
15923,8.067328660776887
15924,8.285673349347132
15925,12.068231387859782
15926,8.030420929296444
15927,8.425457918745625
15928,13.40557362976007
15929,12.682987575909737
15930,8.266892218892218
15931,11.074184178166327
15932,9.38249595207071
15933,8.907163967331119
15934,9.484298258577226
15935,14.077869799814136
15936,7.824040133019123
15937,8.567638796032131
15938,9.0608746874195
15939,11.843283431189441
15940,10.93150171684836
15941,7.235616595769821
15942,6.830400657349186
15943,9.781076956886793
15944,8.82533232851281
15945,7.860931322486313
15946,6.7116294816294815
15947,7.632625628594656
15948,10.317693351777201
15949,6.460866541684549
15950,7.627203025354859
15951,8.78166832801701
15952,8.504211523125997
15953,10.66498958625797
15954,10.495359920643258
15955,9.091242687615736
15956,7.6007157528633185
15957,6.152403043216518
15958,5.231514638742899
15959,5.190975689276355
15960,6.865141937798388
15961,4.464311827194617
15962,6.9730713482099755
15963,3.6801787241430324
15964,5.236292724203027
15965,5.144218595449734
15966,3.923231670236613
15967,4.816815926623709
15968,4.484628687801125
15969,3.4861893438141847
15970,4.5962609795237
15971,4.79991900395665
15972,5.855473755955466
15973,3.534603607447861
15974,3.777842488840492
15975,3.0458587813508804
15976,3.938135574775958
15977,4.312285353535354
15978,3.5469986998612173
15979,3.074643864238994
15980,3.067029151250823
15981,4.289480209157629
15982,3.0800031162200203
15983,3.5909640371126956
15984,3.308739245128441
15985,3.137897923564431
15986,7.033950962066104
15987,3.837697878865414
15988,3.3114120548177
15989,3.2836384005545822
15990,3.645390496326888
15991,3.5369439400053797
15992,3.1513175356925354
15993,3.22432086303064
15994,2.80238245373034
15995,4.89719520255861
15996,2.677315646230619
15997,5.577003223781537
15998,4.58201276628821
15999,3.106632364914004
16000,3.145595702606572
16001,2.719474960873184
16002,2.443431155218376
16003,2.8731709901940166
16004,2.8936364785434314
16005,3.4855827344171373
16006,2.954848074406536
16007,3.5774764894615396
16008,3.3598942644962975
16009,3.702734412946731
16010,3.2100892328019044
16011,4.17961373818227
16012,3.874460283652641
16013,4.147259417313764
16014,3.8420862421671296
16015,4.443894423156124
16016,4.463308262218411
16017,3.52950398975864
16018,4.701443371099621
16019,4.270868311853847
16020,3.8558733802924023
16021,4.6494122293280205
16022,3.634158523633267
16023,3.9511429828341607
16024,4.436887330291364
16025,5.327642579403553
16026,4.41045688452388
16027,4.6778774307322495
16028,4.6466871989868705
16029,4.907710663497531
16030,4.596527324222595
16031,4.569168652403362
16032,7.102728653885637
16033,7.041998346585109
16034,7.800740839630642
16035,7.685929997248415
16036,7.552954111482073
16037,6.171389360790364
16038,8.30157974309832
16039,5.849846663081192
16040,6.424099538710586
16041,7.057107857753739
16042,7.906836998662127
16043,6.814101663377979
16044,8.29320160103055
16045,10.50714348151848
16046,10.365544994328856
16047,9.490105504555828
16048,7.3324989152902225
16049,11.571536809683774
16050,13.37228222116567
16051,13.436631708278092
16052,16.79599287863655
16053,16.68062236902111
16054,16.162459609477413
16055,23.111473489218927
16056,16.827811472060972
16057,14.168338190674561
16058,14.66715444610859
16059,23.143115779045168
16060,19.89614930808539
16061,30.244025663605278
16062,28.749576600580433
16063,40.76220858132302
16064,50.771378780036386
16065,38.17576427648438
16066,34.630321968744774
16067,31.293207938371875
16068,26.099317136847493
16069,28.114100936312948
16070,23.062838106347215
16071,26.667407519608325
16072,26.433809662428562
16073,24.67759995362889
16074,36.013191378410035
16075,39.36025121808016
16076,31.320277691112757
16077,32.83439824421551
16078,27.59277698269068
16079,19.084902932949962
16080,37.905298562297475
16081,34.08167333184603
16082,42.835499876208154
16083,28.826850949472217
16084,20.070654913803747
16085,22.80992992688699
16086,31.235118541415716
16087,27.358396659851934
16088,25.957654065670354
16089,18.24203022435503
16090,15.581393014688262
16091,24.781296932995055
16092,25.14916968653804
16093,33.064696940486414
16094,29.935638763606605
16095,29.930874472016406
16096,29.692823655410923
16097,25.847268707275106
16098,27.673874843224446
16099,29.070159159600188
16100,22.884894908047965
16101,20.818131728044435
16102,22.563575624892565
16103,20.202045211281398
16104,20.00066998888091
16105,15.70554662989103
16106,28.52845985368675
16107,24.90456461372828
16108,19.731139404581597
16109,21.973391111994427
16110,16.600104555793113
16111,23.275108608768583
16112,14.71936192461999
16113,11.357069179392381
16114,12.610675964190756
16115,9.649974234949203
16116,10.586546084611745
16117,10.605066879533258
16118,13.89471119419027
16119,11.470899017844784
16120,16.03052582380418
16121,15.947079670872219
16122,16.180315090342
16123,13.74578072247961
16124,14.814775752198113
16125,13.577480158730157
16126,11.06347576035076
16127,11.98446114277636
16128,11.264601934088946
16129,8.895564891227625
16130,8.107840405603557
16131,7.528604286652281
16132,7.553769110504921
16133,6.672510749896682
16134,13.02395564540785
16135,6.173125965723158
16136,10.443859526016297
16137,13.672840047576885
16138,9.009391760259078
16139,8.534318863113059
16140,9.387340881537583
16141,11.15637751618396
16142,9.235989196126114
16143,8.66087210631143
16144,7.396212437923428
16145,5.9226128626922865
16146,6.608266157458858
16147,6.724258426074766
16148,7.98824611727629
16149,7.5004739618906076
16150,7.162945052515159
16151,7.2705643141149885
16152,7.898640336534354
16153,7.230320237339935
16154,8.128678444381476
16155,8.18731605460436
16156,8.925009624861973
16157,7.753987931584873
16158,5.459933335400934
16159,7.449707581876116
16160,5.776433103724873
16161,5.025590614509243
16162,9.963524463695817
16163,5.462763696339984
16164,5.344665042441122
16165,8.771691737801149
16166,5.9604911994249425
16167,6.368452098727502
16168,6.550619837997319
16169,8.856752982254411
16170,5.538195765426572
16171,5.8561901763591555
16172,7.014837887784659
16173,5.513001209934461
16174,6.163478706829415
16175,9.54177652487288
16176,8.11029674936277
16177,6.520880774433025
16178,5.095106391806501
16179,5.018027637389193
16180,5.617924511368491
16181,4.57809814864689
16182,6.664354957547665
16183,5.104395021366336
16184,6.386587922625156
16185,5.950612289462023
16186,5.203066598615501
16187,6.215138731724552
16188,7.063861466404254
16189,8.027260663333614
16190,8.077069479855458
16191,6.945834601493256
16192,7.115828232644408
16193,4.665770792419017
16194,5.818138091478634
16195,7.302849477989839
16196,6.377005503137473
16197,6.254279887770901
16198,7.024541576327566
16199,5.598760163074678
16200,5.8063752673472555
16201,5.912119379820747
16202,5.3323062832021675
16203,5.707828691864744
16204,7.507405483405485
16205,4.15882933230516
16206,6.648683922652576
16207,10.404529802090753
16208,6.291496345176383
16209,5.608210147695441
16210,4.601077902391984
16211,7.217489819645141
16212,6.411460361332379
16213,5.836122908622909
16214,7.029269838454621
16215,5.634368935471879
16216,4.833048623311554
16217,6.205805593915888
16218,4.434274294610901
16219,4.658125357254992
16220,4.059423622088774
16221,4.620582318595821
16222,5.063749109442412
16223,4.184012296169898
16224,4.171579516123162
16225,4.9645450877214365
16226,3.34559602466627
16227,3.453271805085088
16228,3.8496880537762888
16229,4.311544703402234
16230,3.1861285796420606
16231,3.6474816414790876
16232,3.5032733133690597
16233,3.381271501726801
16234,3.3163874642309943
16235,3.8846909779305476
16236,3.230107663505804
16237,3.3889575935154523
16238,3.3277966268500623
16239,4.979718564729451
16240,4.760845636565731
16241,5.699815528876127
16242,4.849602980048715
16243,4.282229790541646
16244,4.453410947381693
16245,5.432500839438339
16246,8.44341403640649
16247,8.299497320667397
16248,8.653548953906506
16249,6.780142052435009
16250,9.419020686002591
16251,9.628535353535352
16252,6.949667804621849
16253,10.148061269132702
16254,10.167010281385283
16255,9.467471789705392
16256,10.180629936583882
16257,7.955116104655578
16258,8.69320946057502
16259,9.23991231978074
16260,7.029281135531135
16261,8.018291972598321
16262,7.005026086851743
16263,8.695073170293758
16264,8.284433446455505
16265,9.190257936507937
16266,8.505651812929205
16267,8.853347431775738
16268,8.991091697454843
16269,8.927694802099122
16270,6.853464881371858
16271,8.45633122086247
16272,7.211272130647128
16273,8.235583893445735
16274,5.904917438846364
16275,6.761457242636592
16276,6.691396708683475
16277,9.169362859362861
16278,5.425090488824041
16279,5.420105507679036
16280,7.078044855175072
16281,5.170207545037005
16282,6.0683591737210145
16283,8.056275737980908
16284,7.422253787878786
16285,9.64904901420613
16286,8.799164915966388
16287,9.39872739491691
16288,8.993088244534356
16289,6.779870179678423
16290,7.092685496692849
16291,7.007813569084854
16292,8.571068722943725
16293,5.525075825641863
16294,7.563850393544677
16295,6.182229090354089
16296,7.879805469289164
16297,6.965627532665203
16298,4.986966097179961
16299,5.701155538302278
16300,6.008965179404379
16301,5.194117543255701
16302,5.77420717413048
16303,6.400990572582555
16304,4.23960539238848
16305,5.369250415634375
16306,5.488055975221723
16307,5.179152498438526
16308,7.2761304213616675
16309,5.494824822355064
16310,5.423873600808418
16311,6.607643045360436
16312,5.79977242844366
16313,8.03508699654774
16314,6.69109344482519
16315,7.418596787408396
16316,9.541457621339116
16317,9.339494785375301
16318,7.847661305674174
16319,7.489700593656134
16320,9.556792571687838
16321,11.904874362565538
16322,8.209162634707914
16323,18.415737212059618
16324,13.916884959792174
16325,14.040759289729875
16326,10.34371005856129
16327,11.891553195713437
16328,10.876706551670816
16329,14.63392825973683
16330,12.437488116878496
16331,10.231651498707725
16332,15.49055859138788
16333,11.162181888943486
16334,17.53400024110265
16335,15.981607972287708
16336,20.13926327545915
16337,15.950402531442574
16338,11.991684538628846
16339,20.532856726466
16340,16.181460587267804
16341,18.885123956645934
16342,26.22632004968212
16343,19.876112166389095
16344,16.045277326839827
16345,15.107829675031564
16346,14.047660741663076
16347,10.731461840316895
16348,11.51209078898076
16349,11.146404151902793
16350,15.635607540339107
16351,16.668353483805433
16352,15.396392912009352
16353,16.176546905458093
16354,12.163064421046478
16355,11.495941895760835
16356,10.574205106584762
16357,12.450030386272728
16358,13.665189620045963
16359,11.614126535834345
16360,12.095845307262687
16361,8.823119149703105
16362,9.493865956444637
16363,11.353023752606932
16364,8.729641899494842
16365,12.312727139541074
16366,9.076053237918996
16367,9.666708638535683
16368,9.956993517211204
16369,10.249601656126979
16370,9.012872067244349
16371,7.687132839889256
16372,14.113417048358984
16373,9.362462869083071
16374,13.885488291353102
16375,8.809438207111052
16376,8.605113614234096
16377,7.451016718770577
16378,12.830098179948868
16379,17.564986222471124
16380,11.043457877503732
16381,16.12034583342035
16382,13.923033958861234
16383,16.035311532342664
16384,10.56973941708568
16385,15.033346823151009
16386,9.98760678096371
16387,12.028028630267931
16388,14.459840591672155
16389,11.774511735565213
16390,16.52914836990103
16391,8.21460564234445
16392,7.804874848560889
16393,8.94773548583336
16394,9.049431608990286
16395,7.310472507368079
16396,7.179112335371334
16397,10.405224147365676
16398,10.433021600807159
16399,9.068611860047554
16400,10.248425058582246
16401,16.04445909197488
16402,20.192086008415856
16403,16.463797866628866
16404,16.388985424094628
16405,12.811423975671252
16406,13.994916210208538
16407,13.024741280210355
16408,22.47481427898688
16409,17.294916324870524
16410,16.758259756175196
16411,21.557324893322164
16412,11.87714873374539
16413,8.853937772311049
16414,13.858027920955786
16415,14.213499951956106
16416,12.450583548405959
16417,11.719420878229458
16418,18.38220739348371
16419,15.842564991316374
16420,11.993164477591185
16421,15.874446339114101
16422,14.756115240971086
16423,14.553784728343551
16424,15.609274523047056
16425,14.07403712729832
16426,11.431425636054895
16427,11.52740803690572
16428,10.264044588793338
16429,18.033907221793644
16430,12.935323209954932
16431,14.910643388562466
16432,14.9231154153755
16433,10.606099574364304
16434,8.890598733304506
16435,15.297278206740842
16436,9.271598568678677
16437,8.258205219368676
16438,9.299151182579946
16439,7.0192470874551915
16440,6.765135770589337
16441,10.914728645537014
16442,9.555739608750077
16443,11.388485897824376
16444,8.808403362352296
16445,6.5494468788921205
16446,9.161044977981502
16447,12.77712737888737
16448,8.98340776871017
16449,14.416213787065717
16450,24.050227365645462
16451,11.044351514075043
16452,13.653100881445292
16453,15.049075249382737
16454,11.300233074673864
16455,13.56352667602668
16456,11.535141615575629
16457,9.63979985292485
16458,11.972731538979234
16459,21.806521117957335
16460,15.866515959008693
16461,10.8710174949879
16462,10.289701052697911
16463,9.846503961205626
16464,9.08735943785862
16465,15.108550916961839
16466,6.7070456590361305
16467,10.709272510633546
16468,10.109599669466254
16469,10.630798034375399
16470,9.99219952906497
16471,10.044076174508957
16472,14.310557844932848
16473,8.69919996628702
16474,11.800752478464277
16475,16.28557398370444
16476,9.170397257077015
16477,12.419103474571477
16478,10.226608307150588
16479,7.349611318119446
16480,9.716503173094184
16481,8.751878762684685
16482,7.083889962162021
16483,5.93899420670612
16484,8.38211602330991
16485,6.704303389190664
16486,6.368187306138592
16487,5.590187354521912
16488,6.722179752305465
16489,4.992888116785176
16490,5.489094040671009
16491,5.819323094747194
16492,4.9191428372746415
16493,5.2862617731304065
16494,5.445698611841936
16495,4.275505751016615
16496,3.560839109828081
16497,3.8964455973667014
16498,5.194037724757663
16499,5.0856529476427506
16500,4.322602158659461
16501,3.4660111514620833
16502,3.0348534988947216
16503,3.165006976726665
16504,3.5452110899721188
16505,3.521739399404928
16506,3.4565122871926697
16507,3.238712293271117
16508,4.342096876985557
16509,3.7523775736139866
16510,3.967606038604479
16511,3.6240823412698417
16512,3.6505268896798673
16513,3.736316249743607
16514,4.562849476911976
16515,3.246020614984431
16516,3.4683955697348554
16517,3.523093645420773
16518,3.7970723767891417
16519,5.302236628544797
16520,3.5326933097766435
16521,3.0820730595989385
16522,3.3277603646353646
16523,2.944689521894907
16524,3.674438713416096
16525,3.549324335794924
16526,2.875835615909145
16527,3.4783304348907795
16528,3.1581695826088354
16529,3.7916829004329
16530,3.926291719033655
16531,3.020457504440275
16532,3.258340128194529
16533,3.3112120629100747
16534,4.197463421743313
16535,3.8252575267547195
16536,3.886508116883117
16537,3.2260298020216487
16538,3.7357060629190846
16539,4.483592113177559
16540,2.8623239154352453
16541,3.52671685340803
16542,3.1938674920918784
16543,2.7971921921921923
16544,3.045403041403041
16545,3.5307854337868623
16546,6.637017678005949
16547,8.35905446473461
16548,6.673310920582088
16549,5.385203120796341
16550,12.119296770025208
16551,9.721433668988015
16552,7.0041206995618746
16553,8.394646124040365
16554,8.021777777777778
16555,10.099402958152956
16556,9.08763606991066
16557,10.163621303848707
16558,6.928408044359182
16559,11.101965638823131
16560,8.670315180850894
16561,7.647277671500792
16562,6.385416995538565
16563,7.516188274552243
16564,6.890671159186533
16565,6.411669479186747
16566,5.447869724175013
16567,5.445474765965082
16568,6.789926279419813
16569,6.623225908014609
16570,6.625820665511182
16571,6.402776131105518
16572,7.443544979048411
16573,4.477470570650303
16574,6.476097739339508
16575,4.943246774637668
16576,6.333235372084057
16577,7.675908714092925
16578,4.800094562300445
16579,5.950545167198392
16580,5.437881193521848
16581,6.92569060508205
16582,6.906086848880967
16583,6.760044400216227
16584,5.153155216030216
16585,6.133007328928382
16586,4.872517293608239
16587,5.75847693855999
16588,5.193961407330079
16589,4.699712983700887
16590,6.947588402222213
16591,5.645719475857546
16592,4.651859095339754
16593,4.855143641933114
16594,4.072179943277846
16595,4.463857748394865
16596,3.6858025380037027
16597,4.23229994267133
16598,3.6094732118483885
16599,4.74592647303754
16600,3.913455456823878
16601,4.310612745987745
16602,4.096840970944669
16603,4.855894007995049
16604,3.9072089650192097
16605,4.395296436024941
16606,4.09251192616067
16607,5.707070057801676
16608,4.168890799142034
16609,6.613537159299735
16610,7.567037840023037
16611,18.288727139406486
16612,23.095679590017834
16613,15.336587009803925
16614,18.805349728906716
16615,18.839330016961597
16616,22.396016359675897
16617,25.39811806827432
16618,20.401716487399053
16619,33.12056676922526
16620,27.73689515400472
16621,28.820398863459527
16622,20.160406980342636
16623,22.249791906758816
16624,26.78130424191598
16625,18.915576749639246
16626,15.860526809877804
16627,18.70339051233352
16628,13.615614679966475
16629,14.701506845442607
16630,27.43196295008458
16631,20.947931904336905
16632,20.397107458744657
16633,22.030780830777108
16634,13.769797979613429
16635,20.17539936739721
16636,15.993581147997862
16637,22.067693140854406
16638,18.306580622052252
16639,22.59363417930512
16640,13.733245107537092
16641,12.377297813852621
16642,22.735912130967026
16643,14.186782220509386
16644,13.695460507594097
16645,11.084184740881353
16646,15.787898337871779
16647,11.552463113684022
16648,11.360794773563232
16649,9.91081285139128
16650,10.767230255225632
16651,9.789195734182595
16652,14.187406010755067
16653,13.330839287536906
16654,11.468267797453137
16655,9.097130443337123
16656,11.163718867573655
16657,9.146227306225793
16658,12.294629165315946
16659,9.946042202888894
16660,9.365395931082437
16661,9.486648571338264
16662,9.519126276199268
16663,8.05470879237695
16664,11.083554175180675
16665,14.811339724878993
16666,11.567605541771337
16667,10.841144858739785
16668,11.326684622278268
16669,14.277314143142645
16670,10.057841400505758
16671,10.692005585148713
16672,9.442366476820567
16673,12.627536085093189
16674,10.458880204403332
16675,8.498784678022181
16676,12.034516607954771
16677,12.010995667190521
16678,9.944861643436665
16679,11.637742142444212
16680,14.19670927092057
16681,12.233302566019614
16682,15.282807883203299
16683,14.652704217577227
16684,11.572508250051053
16685,11.43569360832174
16686,13.630073897421674
16687,17.420738588039374
16688,14.58558637474328
16689,11.396769824402721
16690,16.84109456071127
16691,15.5071859086845
16692,13.66177111029721
16693,11.260136917155178
16694,21.206411650659703
16695,19.729501657344667
16696,22.61408089282825
16697,26.009019968950522
16698,23.372890749134495
16699,24.424764659570734
16700,16.692334891626253
16701,19.989310897514738
16702,16.70085319413205
16703,20.357211351380816
16704,19.135228615269238
16705,15.578990641988367
16706,18.07774778313085
16707,14.644565755166933
16708,14.31412640182398
16709,18.724118873309116
16710,15.76386090626688
16711,26.860953437019962
16712,18.952953875188413
16713,20.96256684270931
16714,18.55854336972398
16715,22.782673229660965
16716,17.53593700963585
16717,32.83912572336173
16718,19.144046391920636
16719,30.398568742807694
16720,23.75663123508737
16721,24.985064451510347
16722,29.632635757059127
16723,29.424222688860848
16724,21.77371280432636
16725,20.896742304630237
16726,26.40316092574339
16727,26.85691029219541
16728,17.184790681157708
16729,31.15392783199757
16730,23.362446165374244
16731,16.200185747028282
16732,24.23835335840875
16733,15.273296726894957
16734,20.36376382538322
16735,19.464462158400348
16736,18.380927324044976
16737,17.034425526837598
16738,15.64647978165396
16739,15.236203205441788
16740,14.28078881575411
16741,12.938351835706115
16742,12.325981921309852
16743,11.249254984204187
16744,10.49966619022043
16745,12.356681173429774
16746,9.409977883369827
16747,16.393295083867738
16748,18.000513887766225
16749,15.67134450901966
16750,14.788450530622928
16751,10.332633823587624
16752,19.18063304975842
16753,10.420350561809961
16754,11.41501793160523
16755,12.097317088255219
16756,10.085815456226873
16757,8.582930506375407
16758,12.334252335116442
16759,11.737815710600492
16760,10.276726469918362
16761,8.198776962679077
16762,8.018769813066546
16763,7.657060693743414
16764,6.981065750899589
16765,6.556559476344537
16766,12.944916793656434
16767,7.344818718831195
16768,8.646218108467169
16769,5.43225595388457
16770,5.7530212426364855
16771,6.649822508342229
16772,6.492436989324355
16773,8.763462988679022
16774,7.2708079567939805
16775,7.379312074891351
16776,5.782489177489177
16777,7.14450753193628
16778,5.91091248481051
16779,7.093023504273504
16780,6.2828051197946575
16781,4.448331295503314
16782,6.087740111830313
16783,5.740809499693291
16784,8.078030060590544
16785,5.6647439117344005
16786,6.204687987900075
16787,4.69694067370538
16788,5.2147853395744255
16789,4.239225232289243
16790,4.008032290525924
16791,3.217276837351646
16792,3.9229258919433057
16793,3.4955405336576226
16794,4.073983465228801
16795,5.263794562842883
16796,4.897007634309426
16797,3.9599334159674555
16798,3.4963909095164767
16799,3.71879924740658
16800,3.746123073557208
16801,3.03362252595525
16802,3.6991534220280355
16803,3.0613732192705996
16804,2.8522251704369705
16805,2.730223210394816
16806,3.231784882232462
16807,3.8905468420468416
16808,4.13748772767723
16809,3.782428062944579
16810,5.269451980990025
16811,4.449433889662763
16812,4.0499053864323615
16813,4.76722472337604
16814,4.851995168503168
16815,4.072104681600629
16816,5.475855040010995
16817,6.6000327756393915
16818,3.7928947818551793
16819,5.679722967804864
16820,4.951395251490188
16821,4.207395833333333
16822,4.496941187347101
16823,4.0357410824294595
16824,7.444448621553883
16825,4.707764676843623
16826,5.472537376048818
16827,7.1579583333333305
16828,3.8860790140346797
16829,4.1707038712921065
16830,4.5740281291728175
16831,4.189019527683482
16832,5.631753177378178
16833,3.423429373011665
16834,4.26132015288633
16835,3.3551901065591645
16836,3.6013886326070574
16837,4.53093877968878
16838,5.988932178932179
16839,5.319497132699314
16840,5.562462724561182
16841,5.094772559561459
16842,4.029525494534983
16843,6.174220457773018
16844,5.537876984126985
16845,4.2995239297863845
16846,4.116544125823516
16847,6.1636830554502975
16848,5.994059681846287
16849,6.517868336728629
16850,8.234508346424105
16851,6.277716727716727
16852,5.794692036703705
16853,6.2466097309289905
16854,4.9479536342036345
16855,4.972526016127274
16856,3.997419243728707
16857,4.517938315438316
16858,4.963495741577264
16859,3.975652126601169
16860,4.893824484680442
16861,6.355826576019616
16862,3.8969564828345074
16863,5.444535774075041
16864,4.394952279001193
16865,5.937690181195615
16866,8.231867256662737
16867,5.186938036378826
16868,7.289579146052362
16869,6.566021113814431
16870,7.534955705767156
16871,6.701395739676989
16872,5.458639491089518
16873,8.44297064264711
16874,14.789201947175629
16875,12.703007153160936
16876,8.516253653753653
16877,8.675645002658158
16878,9.413145178853576
16879,14.723643127705635
16880,13.351555514417354
16881,12.399340848904417
16882,11.980244174881271
16883,12.552519017675694
16884,10.56523862487572
16885,12.498345348013695
16886,15.74618596909161
16887,17.76616225911185
16888,15.19912176637303
16889,12.979801454407305
16890,16.462378188261987
16891,24.89318642430905
16892,11.904844050324025
16893,17.54502897863999
16894,12.40500291445916
16895,13.056752672901862
16896,16.759695254636434
16897,16.35847036127543
16898,14.249982214645257
16899,10.370731803019845
16900,11.515626456579463
16901,12.135925582086502
16902,15.083198275091425
16903,8.888417722420938
16904,19.229377372320243
16905,8.35436340478694
16906,10.34382832463061
16907,6.976686893148828
16908,18.11403794800498
16909,14.015542526882042
16910,12.148190641874947
16911,13.921895727302806
16912,8.901996478767446
16913,10.461858956852812
16914,9.731008872543843
16915,13.257281921598215
16916,11.30741509720233
16917,10.560875594542061
16918,8.32658243646105
16919,7.876153096936889
16920,7.813428231865985
16921,8.7443511824376
16922,6.293552506979192
16923,6.641210634935112
16924,8.905328121014795
16925,7.926445822201552
16926,7.457367845974487
16927,7.251721747291993
16928,7.943060158097135
16929,7.302900515516433
16930,7.619792378820456
16931,10.171707085897966
16932,11.019192639151484
16933,8.170316756111378
16934,10.06046916324182
16935,9.031383150347756
16936,9.091283070599937
16937,10.90685699079258
16938,7.448058639938126
16939,14.807523072938174
16940,8.472324240407236
16941,9.295198021705538
16942,8.437617688351887
16943,9.948335442218092
16944,7.806284676734656
16945,6.673315739386596
16946,7.932137132712096
16947,8.22076075210615
16948,7.873513343828331
16949,6.732980801018228
16950,6.451820777444689
16951,7.180396736246403
16952,6.746532668515963
16953,7.625798884628398
16954,6.297944474723663
16955,7.381932362456265
16956,6.91738194049114
16957,8.036319208146107
16958,6.475083470914269
16959,8.144520082308237
16960,10.586358198955596
16961,7.013157026621911
16962,6.467663505379969
16963,5.921997737914575
16964,6.5426433951541325
16965,7.138395590494927
16966,13.204926129323297
16967,7.370915892778641
16968,8.37110653399574
16969,11.876709256533752
16970,15.905502807116477
16971,13.726956185855736
16972,13.757896205036184
16973,13.35830644510769
16974,21.13227284681042
16975,14.341279199443283
16976,15.927045634104458
16977,16.044097194182253
16978,14.072387532927348
16979,17.851680574442035
16980,11.918338173039988
16981,14.203716783395821
16982,16.476660703373533
16983,14.071881488394649
16984,10.944916273655554
16985,17.41727663712146
16986,14.117063067651301
16987,20.797246028368168
16988,15.949014501589627
16989,14.543843653213953
16990,14.627080109705108
16991,20.908152126273134
16992,17.057694552583644
16993,15.12873490792198
16994,14.211528334898453
16995,15.494173209415857
16996,16.366699236221297
16997,14.82158180740077
16998,13.536717969530473
16999,12.529796343407911
17000,23.50289616181712
17001,17.744331527040092
17002,11.985919981924122
17003,10.93824389578193
17004,17.140510737778207
17005,14.600365447507262
17006,11.675463170725747
17007,11.93487368952886
17008,19.198429250110802
17009,29.37313130138358
17010,19.716115353396603
17011,16.841872406251984
17012,21.230972522167374
17013,24.6643082507495
17014,19.431794998302355
17015,23.072185927635907
17016,19.016463229279047
17017,12.844957370883305
17018,16.209119890161006
17019,13.77450910939238
17020,15.576909760221158
17021,21.370229175630065
17022,13.240756350816978
17023,15.072304161116657
17024,19.88867015013157
17025,11.91032434529756
17026,34.4258984059739
17027,21.6963616653011
17028,13.228590478706897
17029,16.560325072074964
17030,17.402401216006055
17031,10.916555001247302
17032,16.362329462246933
17033,12.726372870663235
17034,10.02260846288366
17035,19.166833967907277
17036,12.578619869574334
17037,11.75665617783291
17038,11.664414995540456
17039,16.069998048044887
17040,14.838088636750902
17041,10.75985638367311
17042,11.720807471208804
17043,9.332960073217524
17044,9.216286919667542
17045,8.711150273710139
17046,8.363397540121742
17047,7.359839509241771
17048,7.053053299768816
17049,8.058793428530555
17050,6.424430713349331
17051,7.988468672158721
17052,6.0607461885463545
17053,7.040650732900176
17054,9.277401540203732
17055,8.080449084630763
17056,9.230279384756338
17057,8.271385635983128
17058,9.112276688023659
17059,8.732580193784122
17060,8.109802834519654
17061,10.156213215164668
17062,9.906503744540476
17063,11.211991727354917
17064,10.841396095918157
17065,8.464533899206199
17066,11.616023378701207
17067,9.42046093394884
17068,7.426911092993652
17069,13.263602175559221
17070,12.73414515243402
17071,13.415635559037403
17072,12.131404918841358
17073,11.137882395382393
17074,8.726548749285262
17075,13.784011398429902
17076,9.077701333058478
17077,7.733993124626955
17078,8.111719485794566
17079,5.957216549151332
17080,7.927594126064741
17081,7.1151694197421405
17082,5.366483404803258
17083,6.819426922266809
17084,6.8675094289126895
17085,5.843467248586622
17086,6.226580200844907
17087,7.551190747513972
17088,5.0392849682871725
17089,5.744174984670781
17090,6.518095171313864
17091,5.9565046415720495
17092,8.504253008880834
17093,8.061201963687001
17094,6.350798488707972
17095,8.371535582711141
17096,9.836942577778974
17097,6.560685148344631
17098,7.518565821394199
17099,5.871350231958301
17100,5.691352370615891
17101,6.3703313378541235
17102,5.727287994623512
17103,7.154008429851774
17104,4.547189105689024
17105,5.5832679716963245
17106,5.012791987684863
17107,5.883636474603257
17108,4.814117362900259
17109,5.304023435827265
17110,6.621674964893533
17111,7.488814723387091
17112,8.491934355627796
17113,6.371086258813427
17114,7.8955166298395065
17115,6.58574969698531
17116,5.640787605207775
17117,5.103654448621554
17118,5.25782504831534
17119,5.54353564454109
17120,4.537006008529937
17121,4.562923086324533
17122,4.102933715938333
17123,6.024061237777211
17124,3.9719903562353185
17125,4.527820444930866
17126,4.3534168187477
17127,5.218521415049458
17128,5.4945177519745085
17129,4.416094999506681
17130,3.7557950848625166
17131,5.839119634377373
17132,4.524891803230895
17133,3.429889480340682
17134,3.9895518948549933
17135,4.163357568650492
